40.486388206481934,1014,963,0.5065742135047913,0.4750204086303711
2.42063570022583,1032,1121,0.5159603357315063,0.46349143981933594
0.47979235649108887,1037,983,0.5481192469596863,0.4320840835571289
0.41046643257141113,1064,984,0.5648200511932373,0.4148693084716797
0.37322282791137695,1134,980,0.5822402238845825,0.3988018035888672
0.3715534210205078,1119,862,0.5936053395271301,0.3843574523925781
0.3742406368255615,990,871,0.5567779541015625,0.42542171478271484
0.3705713748931885,1054,956,0.5617245435714722,0.4185199737548828
0.37302136421203613,1037,937,0.5525674223899841,0.4288949966430664
0.37342143058776855,1097,998,0.5347455739974976,0.4441518783569336
0.37111592292785645,1121,962,0.5751829743385315,0.40567874908447266
0.48882246017456055,1108,936,0.606533408164978,0.37407398223876953
0.3754537105560303,1168,924,0.6055588126182556,0.37218666076660156
0.37110161781311035,1100,934,0.5883784294128418,0.39266395568847656
0.3750171661376953,1098,918,0.6148940920829773,0.36586761474609375
0.37155795097351074,987,907,0.5650694966316223,0.41344165802001953
0.3727884292602539,1071,990,0.539790689945221,0.4407958984375
0.37361884117126465,1041,945,0.5485830307006836,0.43271827697753906
0.371105432510376,1067,940,0.5560703873634338,0.4274139404296875
0.37186503410339355,1048,945,0.5303544402122498,0.4512290954589844
0.37284374237060547,1093,963,0.5685808062553406,0.4139852523803711
0.37363123893737793,1118,1052,0.5427728891372681,0.4323253631591797
0.3750028610229492,978,878,0.5595136880874634,0.42209625244140625
1.2877073287963867,994,890,0.5525072813034058,0.4316864013671875
0.43808841705322266,993,941,0.5122556686401367,0.457244873046875
0.382739782333374,1076,1138,0.5560203194618225,0.42516136169433594
0.3723766803741455,1059,959,0.5744002461433411,0.4084177017211914
0.3858628273010254,1064,973,0.5517412424087524,0.4283580780029297
0.42171406745910645,1069,949,0.548625648021698,0.43282604217529297
0.4257686138153076,1162,1041,0.5775315165519714,0.3985633850097656
1.5505905151367188,994,936,0.5240187644958496,0.4597349166870117
0.42236828804016113,1073,963,0.5704092383384705,0.41250038146972656
0.378420352935791,1091,904,0.5886662602424622,0.39107799530029297
0.3751404285430908,1070,900,0.5641389489173889,0.4130210876464844
0.5317163467407227,1106,1030,0.5455768704414368,0.43305110931396484
0.37512946128845215,1070,984,0.5567821264266968,0.4253253936767578
0.3921210765838623,1060,1145,0.5010986924171448,0.4455728530883789
0.37172913551330566,1070,915,0.562894880771637,0.4201488494873047
1.0454082489013672,1017,963,0.5179325938224792,0.46574878692626953
0.372302770614624,988,808,0.5590465068817139,0.41948509216308594
1.686537265777588,1171,1142,0.5470364093780518,0.42919063568115234
0.8582422733306885,1077,940,0.5733184218406677,0.4107246398925781
1.4443233013153076,926,860,0.5176514983177185,0.46845340728759766
0.37659597396850586,1051,915,0.5643061399459839,0.41797351837158203
0.371856689453125,1097,992,0.5650959014892578,0.41927528381347656
0.3769707679748535,1112,923,0.5985519886016846,0.38200855255126953
0.37706899642944336,993,1033,0.5015029907226562,0.45913124084472656
1.4979898929595947,1084,918,0.5658698678016663,0.41298580169677734
0.4547560214996338,1071,935,0.610680103302002,0.37195587158203125
0.45499730110168457,1096,970,0.5496541261672974,0.41933250427246094
1.5963244438171387,1161,1124,0.5742690563201904,0.4054899215698242
2.3161566257476807,1062,968,0.5380318760871887,0.44264984130859375
0.4523921012878418,1017,954,0.5341899991035461,0.44919872283935547
0.3793983459472656,1058,950,0.5516944527626038,0.4295167922973633
0.3791353702545166,1003,945,0.5215199589729309,0.4628772735595703
0.3746209144592285,918,919,0.4984396696090698,0.485107421875
0.39070582389831543,1039,983,0.528702437877655,0.45325660705566406
0.3978745937347412,1137,948,0.576181948184967,0.40204811096191406
0.39727067947387695,1042,929,0.5536753535270691,0.42786216735839844
0.38342761993408203,1051,934,0.5580255389213562,0.4149284362792969
0.42857885360717773,984,920,0.5173453688621521,0.46324920654296875
0.4223015308380127,1124,1053,0.5663579106330872,0.4118366241455078
0.3776264190673828,1161,1040,0.5755083560943604,0.4027109146118164
0.4136624336242676,1040,973,0.5444625020027161,0.43819332122802734
0.49278831481933594,988,892,0.5542770028114319,0.4290790557861328
0.434772253036499,1040,953,0.5468092560768127,0.4361391067504883
0.4407365322113037,1076,945,0.5528895854949951,0.4283161163330078
0.4478743076324463,1100,1045,0.545758068561554,0.43689823150634766
0.43205714225769043,1102,949,0.5986140370368958,0.3831167221069336
0.3738820552825928,971,905,0.5201655030250549,0.4624185562133789
0.5038740634918213,1036,994,0.5074906945228577,0.475006103515625
0.47337937355041504,1038,917,0.5574297904968262,0.42647457122802734
0.5095024108886719,964,899,0.5164666175842285,0.46073150634765625
0.43058323860168457,1094,1114,0.5483317375183105,0.430755615234375
0.4112989902496338,1053,1065,0.546027421951294,0.43637943267822266
0.4378776550292969,1021,1077,0.5312882661819458,0.45099830627441406
0.4236457347869873,1059,956,0.5479231476783752,0.4321718215942383
0.5039956569671631,983,956,0.5101308226585388,0.4736490249633789
0.3727226257324219,1018,896,0.5530891418457031,0.4303455352783203
0.4675581455230713,1167,985,0.5885826945304871,0.3692588806152344
0.4259202480316162,1114,1037,0.5538707375526428,0.42621707916259766
0.37694787979125977,1084,944,0.6042978763580322,0.3779439926147461
0.37325429916381836,1066,949,0.5697389245033264,0.4096050262451172
0.5789713859558105,1074,918,0.5570283532142639,0.42450428009033203
0.4139289855957031,1070,1002,0.5531024932861328,0.4313774108886719
0.37243056297302246,1089,954,0.5851449370384216,0.39568614959716797
0.36968231201171875,944,924,0.4991147518157959,0.48572349548339844
0.37373924255371094,970,925,0.5555665493011475,0.42798614501953125
0.37067079544067383,1059,892,0.5669909715652466,0.4127693176269531
0.4115629196166992,1122,1041,0.5407862067222595,0.40433502197265625
0.37350916862487793,1065,961,0.5476731061935425,0.43272876739501953
0.37651991844177246,1047,909,0.5450317859649658,0.4381093978881836
0.36936068534851074,1107,915,0.5843206644058228,0.3954191207885742
0.3729851245880127,997,947,0.5184066891670227,0.4653615951538086
0.3700270652770996,1094,851,0.5844480991363525,0.3939208984375
0.3760871887207031,1017,1102,0.5026462078094482,0.4352712631225586
0.3711216449737549,1031,929,0.5417641997337341,0.4399747848510742
0.37714552879333496,1049,929,0.5442869067192078,0.43752288818359375
0.3720684051513672,1115,918,0.602853000164032,0.37497711181640625
0.3769843578338623,1029,931,0.5463178753852844,0.4358234405517578
