41.601945877075195,1014,963,0.5065742135047913
6.513422012329102,1032,1121,0.5159603357315063
5.5916876792907715,1037,983,0.5481192469596863
4.677989721298218,1064,984,0.5648200511932373
4.4537012577056885,1134,980,0.5822402238845825
4.629217863082886,1119,862,0.5936053395271301
4.6054604053497314,990,871,0.5567779541015625
4.325034856796265,1054,956,0.5617245435714722
4.516673803329468,1037,937,0.5525674223899841
4.330906391143799,1097,998,0.5347455739974976
4.7678022384643555,1121,962,0.5751829743385315
5.850368022918701,1108,936,0.606533408164978
4.659074544906616,1168,924,0.6055588126182556
4.612165927886963,1100,934,0.5883784294128418
4.350318670272827,1098,918,0.6148940920829773
4.482557773590088,987,907,0.5650694966316223
4.841402053833008,1071,990,0.539790689945221
4.494044542312622,1041,945,0.5485830307006836
5.324574708938599,1067,940,0.5560703873634338
4.804941654205322,1048,945,0.5303544402122498
5.098820924758911,1093,963,0.5685808062553406
4.714917898178101,1118,1052,0.5427728891372681
4.563447952270508,978,878,0.5595136880874634
5.2958903312683105,994,890,0.5525072813034058
4.614067792892456,993,941,0.5122556686401367
5.069351673126221,1076,1138,0.5560203194618225
4.667189121246338,1059,959,0.5744002461433411
5.00153374671936,1064,973,0.5517412424087524
5.1203155517578125,1069,949,0.548625648021698
4.541637659072876,1162,1041,0.5775315165519714
4.676718711853027,994,936,0.5240187644958496
4.5694420337677,1073,963,0.5704092383384705
4.498336553573608,1091,904,0.5886662602424622
4.497783899307251,1070,900,0.5641389489173889
4.97505784034729,1106,1030,0.5455768704414368
5.085578441619873,1070,984,0.5567821264266968
5.217939138412476,1060,1145,0.5010986924171448
4.8339362144470215,1070,915,0.562894880771637
4.6583569049835205,1017,963,0.5179325938224792
4.758793592453003,988,808,0.5590465068817139
4.78730034828186,1171,1142,0.5470364093780518
4.486988306045532,1077,940,0.5733184218406677
4.7244579792022705,926,860,0.5176514983177185
4.668762683868408,1051,915,0.5643061399459839
4.450345993041992,1097,992,0.5650959014892578
4.515089988708496,1112,923,0.5985519886016846
4.424317359924316,993,1033,0.5015029907226562
4.484898090362549,1084,918,0.5658698678016663
4.690068960189819,1071,935,0.610680103302002
4.696113109588623,1096,970,0.5496541261672974
4.632140636444092,1161,1124,0.5742690563201904
5.185591697692871,1062,968,0.5380318760871887
4.760990619659424,1017,954,0.5341899991035461
5.278945207595825,1058,950,0.5516944527626038
4.5798492431640625,1003,945,0.5215199589729309
5.776217937469482,918,919,0.4984396696090698
4.555537939071655,1039,983,0.528702437877655
4.39714503288269,1137,948,0.576181948184967
4.756741762161255,1042,929,0.5536753535270691
4.7151501178741455,1051,934,0.5580255389213562
4.3077497482299805,984,920,0.5173453688621521
4.40970778465271,1124,1053,0.5663579106330872
4.46145486831665,1161,1040,0.5755083560943604
4.509558916091919,1040,973,0.5444625020027161
4.676463842391968,988,892,0.5542770028114319
4.708398342132568,1040,953,0.5468092560768127
4.609453201293945,1076,945,0.5528895854949951
4.511109113693237,1100,1045,0.545758068561554
4.5119287967681885,1102,949,0.5986140370368958
4.397168874740601,971,905,0.5201655030250549
4.747603178024292,1036,994,0.5074906945228577
4.699009418487549,1038,917,0.5574297904968262
4.590896129608154,964,899,0.5164666175842285
4.991905450820923,1094,1114,0.5483317375183105
4.728742599487305,1053,1065,0.546027421951294
4.493833780288696,1021,1077,0.5312882661819458
4.756848573684692,1059,956,0.5479231476783752
4.783654451370239,983,956,0.5101308226585388
4.615919351577759,1018,896,0.5530891418457031
4.562436819076538,1167,985,0.5885826945304871
4.402424097061157,1114,1037,0.5538707375526428
4.526242017745972,1084,944,0.6042978763580322
4.496134519577026,1066,949,0.5697389245033264
4.470895290374756,1074,918,0.5570283532142639
4.4819724559783936,1070,1002,0.5531024932861328
4.607515335083008,1089,954,0.5851449370384216
4.41412878036499,944,924,0.4991147518157959
4.454636335372925,970,925,0.5555665493011475
4.576665163040161,1059,892,0.5669909715652466
4.531961679458618,1122,1041,0.5407862067222595
4.77099347114563,1065,961,0.5476731061935425
4.431850433349609,1047,909,0.5450317859649658
4.582084894180298,1107,915,0.5843206644058228
4.4590232372283936,997,947,0.5184066891670227
4.401461124420166,1094,851,0.5844480991363525
4.565080642700195,1017,1102,0.5026462078094482
4.333625316619873,1031,929,0.5417641997337341
4.18775486946106,1049,929,0.5442869067192078
4.6079864501953125,1115,918,0.602853000164032
4.588916540145874,1029,931,0.5463178753852844
