97,95350.0
98,92814.0
98,144932.0
99,175444.0
99,266980.0
100,318469.0
101,223119.0
101,186886.0
102,190700.0
102,131583.0
103,38140.0
103,46410.0
104,106792.0
104,190700.0
105,228840.0
105,259352.0
106,192607.0
106,22137.0
107,49980.0
107,87722.0
108,123955.0
108,131583.0
109,127769.0
109,158281.0
110,202142.0
110,190700.0
111,200235.0
111,80094.0
112,186886.0
112,230747.0
113,215491.0
113,67357.0
114,28605.0
114,34326.0
115,93443.0
115,106792.0
116,124476.0
116,173537.0
117,308934.0
117,247910.0
118,186886.0
118,71400.0
119,164002.0
119,234561.0
120,223119.0
120,91536.0
121,33320.0
121,72466.0
122,77455.0
122,99164.0
123,123955.0
123,106792.0
124,196421.0
124,238375.0
125,188793.0
125,144688.0
126,171630.0
126,217398.0
127,299399.0
127,122048.0
128,34326.0
128,34326.0
129,83908.0
129,58310.0
130,122048.0
131,173537.0
131,232654.0
132,205956.0
132,259352.0
133,137304.0
133,160188.0
134,207863.0
134,261259.0
135,99164.0
135,22884.0
136,36233.0
136,62931.0
137,69685.0
137,126027.0
138,188793.0
138,171630.0
139,198328.0
139,186886.0
140,129676.0
140,99164.0
141,158281.0
141,202142.0
142,253631.0
142,137304.0
143,17163.0
143,59117.0
144,85815.0
144,99164.0
145,133490.0
145,113919.0
146,228840.0
146,200235.0
147,226933.0
147,53550.0
148,87722.0
148,97257.0
149,190700.0
149,230747.0
150,164002.0
150,22884.0
151,32419.0
151,53396.0
152,131583.0
152,137304.0
153,186886.0
154,146839.0
154,249817.0
155,184979.0
155,186886.0
156,137304.0
156,24990.0
157,22884.0
157,131583.0
158,190700.0
158,198328.0
159,257445.0
159,102978.0
160,36890.0
160,95350.0
161,125862.0
161,125862.0
162,127769.0
162,162095.0
163,249817.0
163,183072.0
164,190700.0
164,190700.0
165,55303.0
165,61024.0
166,45768.0
166,91536.0
167,156374.0
167,196421.0
168,192607.0
168,255538.0
169,144932.0
169,25737.0
170,59117.0
170,236468.0
171,255538.0
171,128520.0
172,120141.0
172,190700.0
173,213584.0
173,196421.0
174,80920.0
174,137304.0
175,232654.0
175,270794.0
176,106792.0
176,15470.0
177,41954.0
177,80094.0
178,106792.0
178,57120.0
179,101071.0
179,154467.0
180,192607.0
180,188793.0
181,181165.0
181,205956.0
182,261259.0
182,184979.0
183,34326.0
183,30512.0
184,66745.0
184,112513.0
185,95350.0
185,92866.0
186,156374.0
186,225026.0
187,194514.0
187,209770.0
188,144932.0
189,259352.0
189,194514.0
190,55303.0
190,38140.0
191,43861.0
191,123955.0
192,92437.0
192,64260.0
193,156374.0
193,204049.0
194,205956.0
194,112513.0
195,192607.0
195,263166.0
196,127769.0
196,36233.0
197,26698.0
197,70559.0
198,106792.0
198,104885.0
199,114420.0
199,171630.0
200,198328.0
200,164002.0
201,164002.0
201,249817.0
202,190700.0
202,55303.0
203,16660.0
203,26698.0
204,59500.0
204,65450.0
205,112513.0
205,148746.0
206,194514.0
206,192607.0
207,122048.0
207,219305.0
208,251724.0
208,144932.0
209,70559.0
209,22884.0
210,22610.0
210,99164.0
211,97257.0
211,116327.0
212,143025.0
213,230747.0
213,204049.0
214,30940.0
214,152560.0
215,257445.0
215,202142.0
216,59117.0
216,23800.0
217,24791.0
217,85815.0
218,108699.0
218,61474.0
219,139211.0
219,192607.0
220,242189.0
220,129676.0
221,213584.0
221,270794.0
222,190700.0
222,34326.0
223,13334.0
223,20230.0
224,99164.0
224,89629.0
225,108699.0
225,152560.0
226,190700.0
226,204049.0
227,89629.0
227,192607.0
228,255538.0
228,177351.0
229,19040.0
229,18567.0
230,43861.0
230,58310.0
231,106792.0
231,114420.0
232,152560.0
232,244096.0
233,99960.0
233,160188.0
234,223119.0
234,221212.0
235,74373.0
235,22610.0
236,53396.0
236,83908.0
237,122048.0
237,65884.0
238,81088.0
238,192607.0
239,236468.0
239,204049.0
240,110606.0
240,207863.0
241,257445.0
241,114420.0
242,30512.0
242,38140.0
243,62931.0
243,67830.0
244,93443.0
244,120141.0
245,169723.0
245,200235.0
246,209770.0
246,97257.0
247,202142.0
247,257445.0
248,141118.0
248,34326.0
249,25478.0
249,78187.0
250,66640.0
250,110606.0
251,131583.0
251,177351.0
252,205956.0
252,108290.0
253,87722.0
253,204049.0
254,270794.0
254,64260.0
255,17163.0
255,26698.0
256,78187.0
256,95350.0
257,63070.0
257,122048.0
258,184979.0
258,192607.0
259,127769.0
259,190700.0
260,249817.0
261,196421.0
261,32419.0
262,47675.0
262,68652.0
263,65450.0
263,91536.0
264,114420.0
264,165909.0
265,190700.0
265,167816.0
266,152560.0
266,272701.0
267,198328.0
267,78187.0
268,32419.0
268,30512.0
269,68652.0
269,101071.0
270,53550.0
270,123955.0
271,196421.0
271,190700.0
272,98770.0
272,152560.0
273,257445.0
273,192607.0
274,61024.0
274,19040.0
275,45768.0
275,91536.0
276,95350.0
276,104885.0
277,98802.0
277,194514.0
278,194514.0
278,123955.0
279,143025.0
279,259352.0
280,192607.0
280,76280.0
281,20977.0
281,17850.0
282,108699.0
282,114420.0
283,110606.0
283,141118.0
284,194514.0
284,190700.0
285,152560.0
285,97257.0
286,209770.0
286,236468.0
287,95992.0
287,11442.0
288,14280.0
288,74373.0
289,93443.0
289,97257.0
290,125862.0
290,194514.0
291,194514.0
291,207863.0
292,112513.0
292,192607.0
293,272701.0
293,105910.0
294,32419.0
294,22884.0
295,40047.0
295,99164.0
296,97257.0
296,103124.0
297,192607.0
297,242189.0
298,207863.0
298,118234.0
299,215491.0
299,328004.0
300,99164.0
300,22884.0
301,41954.0
301,57210.0
302,146839.0
302,101071.0
303,186886.0
303,209770.0
304,244096.0
304,263166.0
305,101150.0
305,211677.0
306,289864.0
306,238375.0
307,74373.0
307,49582.0
308,63847.0
308,137304.0
309,114420.0
309,129676.0
310,96390.0
310,204049.0
311,219305.0
311,211677.0
312,144932.0
312,225026.0
313,360423.0
313,116620.0
314,165909.0
314,83832.0
315,102978.0
315,204049.0
316,93443.0
316,127245.0
317,142956.0
317,232654.0
318,226933.0
319,194514.0
319,160188.0
320,249817.0
320,198328.0
321,143025.0
321,19070.0
322,34326.0
322,49582.0
323,99164.0
323,112513.0
324,112513.0
324,175444.0
325,188793.0
325,240282.0
326,114240.0
326,20977.0
327,205956.0
327,238375.0
328,177351.0
328,24791.0
329,24791.0
329,57210.0
330,104168.0
330,106792.0
331,123019.0
331,196421.0
332,192607.0
332,190700.0
333,125862.0
333,192607.0
334,207863.0
334,192607.0
335,28605.0
335,38140.0
336,22884.0
336,104885.0
337,104885.0
337,131583.0
338,194514.0
338,204049.0
339,280329.0
339,93443.0
340,236468.0
340,244096.0
341,192607.0
341,30512.0
342,40047.0
342,68652.0
343,71400.0
343,102978.0
344,127769.0
344,169723.0
345,244096.0
345,207863.0
346,122048.0
346,190700.0
347,242189.0
347,127769.0
348,24791.0
348,19040.0
349,47675.0
349,240282.0
350,112513.0
350,118234.0
351,173537.0
351,249817.0
352,192607.0
352,198328.0
353,61024.0
353,186886.0
354,240282.0
354,190700.0
355,36233.0
355,38140.0
356,49582.0
356,76280.0
357,106792.0
357,116327.0
358,143025.0
358,190700.0
359,211677.0
359,152560.0
360,190700.0
360,247910.0
361,205956.0
361,34326.0
362,26698.0
362,49582.0
363,110606.0
363,114420.0
364,141118.0
364,200235.0
365,272701.0
365,219305.0
366,186886.0
366,118234.0
367,28605.0
367,76280.0
368,62931.0
368,162095.0
369,190700.0
370,251724.0
370,194514.0
371,34326.0
371,57210.0
372,99164.0
372,74373.0
373,108699.0
373,127769.0
374,165909.0
374,215491.0
375,295585.0
375,179258.0
376,99960.0
376,30024.0
377,238375.0
377,192607.0
378,240282.0
378,93443.0
379,26698.0
379,24791.0
380,61024.0
380,95350.0
381,104885.0
381,116327.0
382,198328.0
382,192607.0
383,78187.0
383,175444.0
384,192607.0
384,242189.0
385,30512.0
385,19070.0
386,32419.0
386,95350.0
387,95350.0
387,86016.0
388,143025.0
388,190700.0
389,194514.0
389,240282.0
390,104885.0
390,194514.0
391,190700.0
391,125862.0
392,22884.0
392,47675.0
393,83908.0
393,101071.0
394,90048.0
394,131583.0
395,202142.0
395,190700.0
396,190700.0
396,62931.0
397,190700.0
397,202142.0
398,190700.0
398,53396.0
399,19070.0
399,28605.0
400,72466.0
400,112513.0
401,76160.0
401,148746.0
402,192607.0
402,192607.0
403,207863.0
403,89629.0
404,211677.0
404,226933.0
405,97257.0
405,26698.0
406,26698.0
407,23800.0
407,97257.0
408,114420.0
408,107032.0
409,183072.0
409,190700.0
410,85815.0
410,184979.0
411,194514.0
411,242189.0
412,43861.0
412,22884.0
413,30512.0
413,97257.0
414,101071.0
414,118234.0
415,141118.0
415,192607.0
416,192607.0
416,108699.0
417,213584.0
417,190700.0
418,143025.0
418,19070.0
419,17163.0
419,30940.0
420,112513.0
420,104885.0
421,122048.0
421,171630.0
422,278422.0
422,190700.0
423,148746.0
423,123955.0
424,192607.0
424,192607.0
425,91536.0
425,15256.0
426,22884.0
426,76280.0
427,102978.0
427,100299.0
428,133490.0
428,184979.0
429,196421.0
429,188793.0
430,118234.0
430,192607.0
431,190700.0
431,223119.0
432,61024.0
432,15256.0
433,43861.0
433,104885.0
434,101071.0
434,126144.0
435,175444.0
435,190700.0
436,196421.0
436,186886.0
437,24791.0
437,192607.0
438,194514.0
438,192607.0
439,80094.0
439,19070.0
440,34326.0
440,64838.0
441,101071.0
441,120141.0
442,131583.0
442,240282.0
443,198328.0
443,194514.0
444,70559.0
444,192607.0
445,196421.0
445,183072.0
446,24791.0
446,24791.0
447,24791.0
447,99164.0
448,114420.0
448,125862.0
449,169723.0
449,192607.0
450,190700.0
450,83908.0
451,165909.0
451,196421.0
452,190700.0
452,22884.0
453,15256.0
453,24791.0
454,76280.0
455,101071.0
455,127769.0
456,173537.0
456,198328.0
457,190700.0
457,125862.0
458,116327.0
458,192607.0
459,190700.0
459,175444.0
460,38140.0
460,22884.0
461,32419.0
461,97257.0
462,110606.0
462,131583.0
463,186886.0
463,192607.0
464,179258.0
464,79730.0
465,55303.0
465,190700.0
466,190700.0
466,141118.0
467,28605.0
467,22884.0
468,47675.0
468,110606.0
469,137304.0
469,96560.0
470,207863.0
470,192607.0
471,164002.0
471,104885.0
472,188793.0
472,194514.0
473,95350.0
473,22884.0
474,24791.0
474,55303.0
475,112513.0
475,108699.0
476,139211.0
476,188793.0
477,190700.0
477,86397.0
478,123955.0
478,190700.0
479,190700.0
479,83908.0
480,22884.0
480,34326.0
481,68652.0
481,108699.0
482,91536.0
482,114420.0
483,120141.0
483,186886.0
484,192607.0
484,209770.0
485,167816.0
485,47675.0
486,93443.0
486,184979.0
487,190700.0
487,186886.0
488,64838.0
488,19070.0
489,62931.0
489,106792.0
490,85815.0
490,107032.0
491,146839.0
492,284143.0
492,192607.0
493,179258.0
493,74373.0
494,190700.0
494,190700.0
495,150653.0
495,20977.0
496,26698.0
496,21420.0
497,116327.0
497,95350.0
498,108864.0
498,179258.0
499,196421.0
499,183072.0
500,135397.0
500,62931.0
501,194514.0
501,190700.0
502,192607.0
502,15470.0
503,32419.0
503,34326.0
504,102978.0
504,102978.0
505,131583.0
505,223119.0
506,190700.0
506,190700.0
507,89629.0
507,194514.0
508,244096.0
508,190700.0
509,91536.0
509,28605.0
510,28605.0
510,48591.0
511,101071.0
511,120141.0
512,139211.0
512,188793.0
513,244096.0
513,179258.0
514,74373.0
514,167816.0
515,194514.0
515,194514.0
516,83908.0
516,20977.0
517,20977.0
517,70559.0
518,85815.0
518,93443.0
519,127769.0
519,179258.0
520,251724.0
520,192607.0
521,72466.0
521,192607.0
522,190700.0
522,144932.0
523,20977.0
523,20977.0
524,34080.0
524,95350.0
525,110606.0
525,116327.0
526,154467.0
526,200235.0
527,190700.0
527,43861.0
528,190700.0
528,192607.0
529,236468.0
529,26698.0
530,22884.0
530,40047.0
531,101071.0
531,99164.0
532,122672.0
533,167816.0
533,194514.0
534,190700.0
534,83908.0
535,194514.0
535,194514.0
536,192607.0
536,61024.0
537,19070.0
537,20977.0
538,61024.0
538,108699.0
539,127769.0
539,137304.0
540,217398.0
540,228840.0
541,137304.0
541,259352.0
542,204049.0
542,148746.0
543,24791.0
543,28605.0
544,78187.0
544,99164.0
545,101071.0
545,127769.0
546,204049.0
546,190700.0
547,198328.0
547,59117.0
548,129676.0
548,194514.0
549,240282.0
549,87722.0
550,11442.0
550,24791.0
551,55303.0
551,99456.0
552,102978.0
552,137304.0
553,188793.0
553,190700.0
554,181165.0
554,123955.0
555,127769.0
555,202142.0
556,223119.0
557,112513.0
557,13349.0
558,30512.0
558,62960.0
559,106792.0
559,102978.0
560,125862.0
560,171630.0
561,196421.0
561,207863.0
562,106792.0
562,190700.0
563,192607.0
563,82001.0
564,30512.0
564,9520.0
565,61024.0
565,101071.0
566,112513.0
566,127769.0
567,215491.0
567,221212.0
568,144438.0
568,59117.0
569,190700.0
569,194514.0
570,156374.0
570,22884.0
571,26698.0
571,55303.0
572,101071.0
572,105358.0
573,116327.0
573,143025.0
574,190700.0
574,190700.0
575,89629.0
575,192607.0
576,244096.0
576,190700.0
577,32419.0
577,19070.0
578,24791.0
578,89629.0
579,104885.0
579,127769.0
580,131583.0
580,244096.0
581,192607.0
581,85815.0
582,190700.0
582,190700.0
583,242189.0
583,34510.0
584,41954.0
584,55303.0
585,95350.0
585,104885.0
586,108858.0
586,131583.0
587,190700.0
587,192607.0
588,122048.0
588,183072.0
589,190700.0
589,192607.0
590,120141.0
590,30512.0
591,17163.0
591,45768.0
592,91536.0
592,102978.0
593,127769.0
594,247910.0
594,190700.0
595,190700.0
595,60690.0
596,150653.0
596,192607.0
597,190700.0
597,139211.0
598,24791.0
598,59117.0
599,104885.0
599,102978.0
600,136268.0
600,88704.0
601,204049.0
601,299399.0
602,190700.0
602,19070.0
603,215491.0
603,198328.0
604,192607.0
604,118234.0
605,19070.0
605,20977.0
606,82001.0
606,114420.0
607,112513.0
607,127769.0
608,205956.0
608,190700.0
609,244096.0
609,131583.0
610,190700.0
610,192607.0
611,194514.0
611,55303.0
612,43861.0
612,49582.0
613,93443.0
613,99164.0
614,131583.0
614,144932.0
615,240282.0
615,192607.0
616,133490.0
616,137304.0
617,190700.0
617,192607.0
618,114420.0
618,22884.0
619,24791.0
619,39559.0
620,101071.0
620,108699.0
621,118234.0
621,190700.0
622,190700.0
622,148746.0
623,123955.0
623,192607.0
624,192607.0
624,116327.0
625,30512.0
625,49582.0
626,61024.0
626,99164.0
627,112513.0
627,127769.0
628,175444.0
628,190700.0
629,192607.0
629,57210.0
630,190700.0
630,194514.0
631,177351.0
632,24791.0
632,22884.0
633,66745.0
633,95350.0
634,110606.0
634,135397.0
635,232654.0
635,194514.0
636,192607.0
636,89629.0
637,160188.0
637,190700.0
638,190700.0
638,104885.0
639,28605.0
639,22884.0
640,55303.0
640,93443.0
641,108699.0
641,120141.0
642,175444.0
642,186886.0
643,122570.0
643,61024.0
644,192607.0
644,190700.0
645,190700.0
645,80094.0
646,26698.0
646,59117.0
647,76280.0
647,95350.0
648,106792.0
648,122048.0
649,171630.0
649,244096.0
650,80094.0
650,246003.0
651,192607.0
651,186886.0
652,43861.0
652,24791.0
653,41954.0
653,226933.0
654,93443.0
654,120141.0
655,139211.0
655,204049.0
656,190700.0
656,192607.0
657,108699.0
657,192607.0
658,194514.0
658,160704.0
659,20977.0
659,49582.0
660,51489.0
660,57210.0
661,89629.0
661,118234.0
662,112513.0
662,137304.0
663,253631.0
663,190700.0
664,251724.0
664,114420.0
665,22884.0
665,28605.0
666,102978.0
666,177351.0
667,194514.0
667,246003.0
668,190700.0
668,26698.0
669,76280.0
669,91536.0
670,106792.0
670,116327.0
671,129676.0
671,171630.0
672,194514.0
672,175444.0
673,104885.0
673,192607.0
674,190700.0
674,154467.0
675,22884.0
675,57210.0
676,40047.0
676,49582.0
677,102978.0
677,137304.0
678,246003.0
679,341353.0
679,190700.0
680,51170.0
680,167816.0
681,190700.0
681,188793.0
682,133490.0
682,50254.0
683,36233.0
683,59117.0
684,85815.0
684,112513.0
685,131583.0
685,165909.0
686,190700.0
686,198328.0
687,120141.0
687,194514.0
688,213584.0
688,190700.0
689,102978.0
689,19070.0
690,40047.0
690,93443.0
691,106792.0
691,129676.0
692,205956.0
692,249817.0
693,192607.0
693,58310.0
694,205956.0
694,190700.0
695,194514.0
695,40047.0
696,45768.0
696,51489.0
697,72466.0
697,66745.0
698,89629.0
698,91536.0
699,230747.0
699,223119.0
700,87503.0
700,217398.0
701,192607.0
701,188793.0
702,160188.0
702,24791.0
703,30512.0
703,55303.0
704,95350.0
704,110606.0
705,102978.0
705,150653.0
706,192607.0
706,192607.0
707,139211.0
707,133490.0
708,194514.0
708,190700.0
709,122048.0
709,55303.0
710,34326.0
711,49582.0
711,59117.0
712,133490.0
712,160188.0
713,194514.0
713,186886.0
714,184979.0
714,167816.0
715,17163.0
715,91536.0
716,76280.0
716,188793.0
717,221212.0
717,217398.0
718,53396.0
718,28605.0
719,49582.0
719,106792.0
720,91536.0
720,82110.0
721,135397.0
721,261259.0
722,213584.0
722,11900.0
723,141118.0
723,194514.0
724,190700.0
724,110606.0
725,24791.0
725,26698.0
726,76280.0
726,99164.0
727,112513.0
727,117504.0
728,179258.0
728,221212.0
729,194514.0
729,78187.0
730,192607.0
730,194514.0
731,154467.0
731,43617.0
732,43861.0
732,43861.0
733,87722.0
733,101071.0
734,125862.0
734,143025.0
735,190700.0
735,205956.0
736,83908.0
736,196421.0
737,226933.0
737,141118.0
738,20977.0
738,19070.0
739,62931.0
739,34326.0
740,89629.0
740,127769.0
741,160188.0
741,192607.0
742,226933.0
742,55303.0
743,190700.0
743,192607.0
744,173537.0
744,26698.0
745,22884.0
745,61024.0
746,93443.0
747,102978.0
747,116327.0
748,158281.0
748,238375.0
749,89250.0
749,116327.0
750,221212.0
750,190700.0
751,97257.0
751,20977.0
752,28605.0
752,76280.0
753,101071.0
753,105408.0
754,158281.0
754,200235.0
755,190700.0
755,146839.0
756,102978.0
756,190700.0
757,190700.0
757,78187.0
758,41954.0
758,49582.0
759,83908.0
759,70559.0
760,91536.0
760,116327.0
761,190700.0
761,175444.0
762,169723.0
762,36233.0
763,184979.0
763,190700.0
764,190700.0
764,22884.0
765,26698.0
765,29376.0
766,83908.0
766,95350.0
767,95350.0
767,160188.0
768,192607.0
768,192607.0
769,93443.0
769,148746.0
770,192607.0
770,194514.0
771,41954.0
772,41954.0
772,66745.0
773,110606.0
773,97257.0
774,99164.0
774,120868.0
775,234561.0
775,190700.0
776,57210.0
776,190700.0
777,190700.0
777,160188.0
778,153543.0
778,135397.0
779,87722.0
779,122048.0
780,156374.0
780,192607.0
781,106436.0
781,146839.0
782,194514.0
782,122048.0
783,30512.0
783,120141.0
784,215491.0
784,152560.0
785,131583.0
785,164002.0
786,106792.0
786,135397.0
787,158281.0
787,164002.0
788,167816.0
788,106792.0
789,76280.0
789,32419.0
790,78187.0
790,226933.0
791,128520.0
791,26180.0
792,16660.0
792,0.0
793,2380.0
793,1190.0
794,1190.0
794,0.0
795,1190.0
795,2380.0
796,0.0
796,34510.0
797,0.0
797,0.0
798,0.0
798,4760.0
799,0.0
799,0.0
800,1190.0
800,1190.0
801,2380.0
801,1190.0
802,42840.0
802,3570.0
803,2380.0
803,0.0
804,32130.0
805,0.0
805,7140.0
806,0.0
806,0.0
807,2380.0
807,1190.0
808,30940.0
808,2380.0
809,0.0
809,28560.0
810,2380.0
810,2380.0
811,36890.0
811,3570.0
812,1190.0
812,0.0
813,1190.0
813,32130.0
814,1190.0
814,1190.0
815,1190.0
815,2380.0
816,2380.0
816,1190.0
817,1190.0
817,1190.0
818,1190.0
818,0.0
819,30940.0
819,3570.0
820,1190.0
820,2380.0
821,1190.0
821,3570.0
822,0.0
822,0.0
823,1190.0
823,1190.0
824,0.0
824,35700.0
825,1190.0
825,2380.0
826,1190.0
826,0.0
827,1190.0
827,3570.0
828,0.0
828,1190.0
829,2380.0
829,0.0
830,33320.0
830,1190.0
831,3570.0
831,0.0
832,1190.0
832,0.0
833,2380.0
833,0.0
834,3570.0
834,1190.0
835,35700.0
835,30940.0
836,2380.0
837,0.0
837,0.0
838,1190.0
838,1190.0
839,3570.0
839,1190.0
840,0.0
840,1190.0
841,17850.0
841,36890.0
842,0.0
842,1190.0
843,3570.0
843,1190.0
844,1190.0
844,2380.0
845,1190.0
845,30940.0
846,2380.0
846,35700.0
847,1190.0
847,0.0
848,2380.0
848,0.0
849,4760.0
849,2380.0
850,0.0
850,1190.0
851,21420.0
851,14280.0
852,33320.0
852,1190.0
853,5950.0
853,0.0
854,1190.0
854,1190.0
855,0.0
855,1190.0
856,3570.0
856,0.0
857,33320.0
857,2380.0
858,2380.0
858,19040.0
859,2380.0
859,1190.0
860,1190.0
860,1190.0
861,1190.0
861,2380.0
862,1190.0
862,29750.0
863,0.0
863,2380.0
864,0.0
864,2380.0
865,1190.0
865,43861.0
866,7140.0
866,0.0
867,33320.0
868,0.0
868,30940.0
869,1190.0
869,4760.0
870,0.0
870,0.0
871,1190.0
871,0.0
872,2380.0
872,3570.0
873,0.0
873,0.0
874,24990.0
874,2380.0
875,0.0
875,4760.0
876,2380.0
876,1190.0
877,1190.0
877,1190.0
878,2380.0
878,1190.0
879,33320.0
879,1190.0
880,0.0
880,10710.0
881,53396.0
881,0.0
882,1190.0
882,1190.0
883,0.0
883,0.0
884,2380.0
884,33320.0
885,4760.0
885,1190.0
886,1190.0
886,1190.0
887,1190.0
887,1190.0
888,0.0
888,1190.0
889,0.0
890,10710.0
890,32130.0
891,1190.0
891,0.0
892,1190.0
892,1190.0
893,0.0
893,0.0
894,1190.0
894,2380.0
895,4760.0
895,2380.0
896,32130.0
896,11442.0
897,22610.0
897,4760.0
898,1190.0
898,0.0
899,1190.0
899,1190.0
900,3570.0
900,1190.0
901,8330.0
901,33320.0
902,2380.0
902,1190.0
903,3570.0
903,1190.0
904,3570.0
904,1190.0
905,2380.0
905,2380.0
906,1190.0
906,1190.0
907,30940.0
907,1190.0
908,1190.0
908,2380.0
909,30940.0
909,0.0
910,90440.0
910,23452.0
911,3570.0
911,16660.0
912,1190.0
912,34510.0
913,1190.0
913,2380.0
914,1190.0
914,2380.0
915,0.0
915,0.0
916,2380.0
916,9535.0
917,29750.0
917,0.0
918,32130.0
918,0.0
919,3570.0
919,2380.0
920,0.0
921,1190.0
921,3570.0
922,0.0
922,0.0
923,4760.0
923,9520.0
924,30940.0
924,2380.0
925,0.0
925,1190.0
926,2380.0
926,0.0
927,1190.0
927,30940.0
928,2380.0
928,0.0
929,1190.0
929,36890.0
930,0.0
930,2380.0
931,0.0
931,3570.0
932,1190.0
932,1190.0
933,0.0
933,0.0
934,1190.0
934,1190.0
935,24990.0
935,4760.0
936,1190.0
936,1190.0
937,0.0
937,1190.0
938,0.0
938,2380.0
939,2380.0
939,1190.0
940,33320.0
940,30512.0
941,15470.0
941,1190.0
942,4760.0
942,0.0
943,2380.0
944,0.0
944,1190.0
945,1190.0
945,1190.0
946,1190.0
946,33320.0
947,1190.0
947,1190.0
948,0.0
948,1190.0
949,2380.0
949,1190.0
950,0.0
950,0.0
951,44030.0
951,3570.0
952,32130.0
952,1190.0
953,32130.0
953,5950.0
954,1190.0
954,1190.0
955,3570.0
955,2380.0
956,1190.0
956,1190.0
957,133490.0
957,36890.0
958,30940.0
958,3570.0
959,3570.0
959,0.0
960,0.0
960,1190.0
961,19040.0
961,5950.0
962,0.0
962,1190.0
963,34510.0
963,3570.0
964,1190.0
964,1190.0
965,1190.0
965,1190.0
966,3570.0
966,0.0
967,3570.0
967,43861.0
968,30940.0
968,7140.0
969,3570.0
969,0.0
970,2380.0
970,1190.0
971,1190.0
971,3570.0
972,0.0
972,2380.0
973,2380.0
973,30940.0
974,0.0
974,47675.0
975,2380.0
976,4760.0
976,0.0
977,1190.0
977,1190.0
978,1190.0
978,3570.0
979,1190.0
979,30940.0
980,1190.0
980,2380.0
981,3570.0
981,0.0
982,1190.0
982,1190.0
983,0.0
983,3570.0
984,3570.0
984,0.0
985,24990.0
985,0.0
986,3570.0
986,1190.0
987,1190.0
987,1190.0
988,1190.0
988,106792.0
989,7140.0
989,3570.0
990,35700.0
990,5950.0
991,2380.0
991,0.0
992,3570.0
992,3570.0
993,3570.0
993,1190.0
994,1190.0
994,0.0
995,1190.0
996,30940.0
996,1190.0
997,4760.0
997,1190.0
998,0.0
998,1190.0
999,1190.0
999,1190.0
1000,4760.0
1000,1190.0
1001,0.0
1001,32130.0
1002,0.0
1002,1190.0
1003,1190.0
1003,1190.0
1004,0.0
1004,4760.0
1005,0.0
1005,4760.0
1006,0.0
1006,1190.0
1007,33320.0
1007,1190.0
1008,0.0
1008,2380.0
1009,4760.0
1009,4760.0
1010,1190.0
1010,0.0
1011,0.0
1011,1190.0
1012,1190.0
1012,33320.0
1013,2380.0
1013,2380.0
1014,0.0
1014,1190.0
1015,0.0
1015,0.0
1016,3570.0
1016,1190.0
1017,1190.0
1017,4760.0
1018,33320.0
1018,0.0
